#           X                Y                 Ex                Ey                Ez                E 
     10.7942000000     16.7136000000     -0.1929332281      0.1238964946      0.0000000000      0.2292892755
     10.7942000000     16.8877000000     -0.1967905216      0.1359682698      0.0000000000      0.2391942302
     10.7942000000     17.0618000000     -0.2002256297      0.1484726315      0.0000000000      0.2492677779
     10.7942000000     17.2359000000     -0.2032346067      0.1613794793      0.0000000000      0.2595142418
     10.7942000000     17.4100000000     -0.2058213060      0.1746584853      0.0000000000      0.2699407277
     10.9683000000      0.0000000000     -0.2274762403     -0.1722094493      0.0000000000      0.2853095413
     10.9683000000      0.1741000000     -0.2247136057     -0.1584761133      0.0000000000      0.2749743316
     10.9683000000      0.3482000000     -0.2214537669     -0.1451073946      0.0000000000      0.2647601307
     10.9683000000      0.5223000000     -0.2176942865     -0.1321422601     -0.0000000000      0.2546613031
     10.9683000000      0.6964000000     -0.2134417331     -0.1196189202      0.0000000000      0.2446754166
     10.9683000000      0.8705000000     -0.2087110310     -0.1075737086      0.0000000000      0.2348028902
     10.9683000000      1.0446000000     -0.2035246624     -0.0960400840      0.0000000000      0.2250466305
     10.9683000000      1.2187000000     -0.1979117486     -0.0850477762      0.0000000000      0.2154116628
     10.9683000000      1.3928000000     -0.1919070423     -0.0746220984      0.0000000000      0.2059047607
     10.9683000000      1.5669000000     -0.1855498634     -0.0647834339      0.0000000000      0.1965340813
     10.9683000000      1.7410000000     -0.1788830157     -0.0555469013      0.0000000000      0.1873088133
     10.9683000000      1.9151000000     -0.1719517166     -0.0469221936      0.0000000000      0.1782388428
     10.9683000000      2.0892000000     -0.1648025707     -0.0389135791      0.0000000000      0.1693344441
     10.9683000000      2.2633000000     -0.1574826137     -0.0315200482      0.0000000000      0.1606059995
     10.9683000000      2.4374000000     -0.1500384475     -0.0247355844      0.0000000000      0.1520637526
     10.9683000000      2.6115000000     -0.1425154809     -0.0185495388      0.0000000000      0.1437175970
     10.9683000000      2.7856000000     -0.1349572865     -0.0129470815      0.0000000000      0.1355769010
     10.9683000000      2.9597000000     -0.1274050766     -0.0079097082      0.0000000000      0.1276503703
     10.9683000000      3.1338000000     -0.1198972975     -0.0034157799      0.0000000000      0.1199459440
     10.9683000000      3.3079000000     -0.1124693367      0.0005589266      0.0000000000      0.1124707255
     10.9683000000      3.4820000000     -0.1051533365      0.0040406712      0.0000000000      0.1052309422
     10.9683000000      3.6561000000     -0.0979781012      0.0070572238      0.0000000000      0.0982319333
     10.9683000000      3.8302000000     -0.0909690874      0.0096373673      0.0000000000      0.0914781597
     10.9683000000      4.0043000000     -0.0841484647      0.0118104403      0.0000000000      0.0849732347
     10.9683000000      4.1784000000     -0.0775352337      0.0136059236      0.0000000000      0.0787199696
     10.9683000000      4.3525000000     -0.0711453891      0.0150530754      0.0000000000      0.0727204337
     10.9683000000      4.5266000000     -0.0649921172      0.0161806147      0.0000000000      0.0669760226
     10.9683000000      4.7007000000     -0.0590860164      0.0170164545      0.0000000000      0.0614875357
     10.9683000000      4.8748000000     -0.0534353324      0.0175874801      0.0000000000      0.0562552593
     10.9683000000      5.0489000000     -0.0480462009      0.0179193734     -0.0000000000      0.0512790539
     10.9683000000      5.2230000000     -0.0429228900      0.0180364766      0.0000000000      0.0465584469
     10.9683000000      5.3971000000     -0.0380680380      0.0179616938      0.0000000000      0.0420927305
     10.9683000000      5.5712000000     -0.0334828826      0.0177164256      0.0000000000      0.0378810660
     10.9683000000      5.7453000000     -0.0291674788      0.0173205328      0.0000000000      0.0339225983
     10.9683000000      5.9194000000     -0.0251209019      0.0167923259      0.0000000000      0.0302165836
     10.9683000000      6.0935000000     -0.0213414367      0.0161485770      0.0000000000      0.0267625383
     10.9683000000      6.2676000000     -0.0178267496      0.0154045496      0.0000000000      0.0235604149
     10.9683000000      6.4417000000     -0.0145740458      0.0145740458      0.0000000000      0.0206108132
     10.9683000000      6.6158000000     -0.0115802097      0.0136694649      0.0000000000      0.0179152317
     10.9683000000      6.7899000000     -0.0088419310      0.0127018746      0.0000000000      0.0154763485
     10.9683000000      6.9640000000     -0.0063558153      0.0116810905      0.0000000000      0.0132982804
     10.9683000000      7.1381000000     -0.0041184821      0.0106157628      0.0000000000      0.0113866727
     10.9683000000      7.3122000000     -0.0021266488      0.0095134696      0.0000000000      0.0097482686
     10.9683000000      7.4863000000     -0.0003772046      0.0083808141      0.0000000000      0.0083892984
     10.9683000000      7.6604000000      0.0011327280      0.0072235258      0.0000000000      0.0073117986
     10.9683000000      7.8345000000      0.0024057402      0.0060465654      0.0000000000      0.0065075755
     10.9683000000      8.0086000000      0.0034440936      0.0048542305      0.0000000000      0.0059519186
     10.9683000000      8.1827000000      0.0042496843      0.0036502644      0.0000000000      0.0056021644
     10.9683000000      8.3568000000      0.0048240151      0.0024379653      0.0000000000      0.0054050713
     10.9683000000      8.5309000000      0.0051681742      0.0012202970      0.0000000000      0.0053102871
     10.9683000000      8.7050000000      0.0052828204     -0.0000000000      0.0000000000      0.0052828204
     10.9683000000      8.8791000000      0.0051681742     -0.0012202970      0.0000000000      0.0053102871
     10.9683000000      9.0532000000      0.0048240151     -0.0024379653      0.0000000000      0.0054050713
     10.9683000000      9.2273000000      0.0042496843     -0.0036502644      0.0000000000      0.0056021644
     10.9683000000      9.4014000000      0.0034440936     -0.0048542305      0.0000000000      0.0059519186
     10.9683000000      9.5755000000      0.0024057402     -0.0060465654      0.0000000000      0.0065075755
     10.9683000000      9.7496000000      0.0011327280     -0.0072235258      0.0000000000      0.0073117986
     10.9683000000      9.9237000000     -0.0003772046     -0.0083808141      0.0000000000      0.0083892984
     10.9683000000     10.0978000000     -0.0021266488     -0.0095134696      0.0000000000      0.0097482686
     10.9683000000     10.2719000000     -0.0041184821     -0.0106157628      0.0000000000      0.0113866727
     10.9683000000     10.4460000000     -0.0063558153     -0.0116810905      0.0000000000      0.0132982804
     10.9683000000     10.6201000000     -0.0088419310     -0.0127018746      0.0000000000      0.0154763485
     10.9683000000     10.7942000000     -0.0115802097     -0.0136694649      0.0000000000      0.0179152317
     10.9683000000     10.9683000000     -0.0145740458     -0.0145740458     -0.0000000000      0.0206108132
     10.9683000000     11.1424000000     -0.0178267496     -0.0154045496      0.0000000000      0.0235604149
     10.9683000000     11.3165000000     -0.0213414367     -0.0161485770      0.0000000000      0.0267625383
     10.9683000000     11.4906000000     -0.0251209019     -0.0167923259      0.0000000000      0.0302165836
     10.9683000000     11.6647000000     -0.0291674788     -0.0173205328      0.0000000000      0.0339225983
     10.9683000000     11.8388000000     -0.0334828826     -0.0177164256      0.0000000000      0.0378810660
     10.9683000000     12.0129000000     -0.0380680380     -0.0179616938      0.0000000000      0.0420927305
     10.9683000000     12.1870000000     -0.0429228900     -0.0180364766      0.0000000000      0.0465584469
     10.9683000000     12.3611000000     -0.0480462009     -0.0179193734      0.0000000000      0.0512790539
     10.9683000000     12.5352000000     -0.0534353324     -0.0175874801      0.0000000000      0.0562552593
     10.9683000000     12.7093000000     -0.0590860164     -0.0170164545      0.0000000000      0.0614875357
     10.9683000000     12.8834000000     -0.0649921172     -0.0161806147      0.0000000000      0.0669760226
     10.9683000000     13.0575000000     -0.0711453891     -0.0150530754      0.0000000000      0.0727204337
     10.9683000000     13.2316000000     -0.0775352337     -0.0136059236      0.0000000000      0.0787199696
     10.9683000000     13.4057000000     -0.0841484647     -0.0118104403      0.0000000000      0.0849732347
     10.9683000000     13.5798000000     -0.0909690874     -0.0096373673      0.0000000000      0.0914781597
     10.9683000000     13.7539000000     -0.0979781012     -0.0070572238      0.0000000000      0.0982319333
     10.9683000000     13.9280000000     -0.1051533365     -0.0040406712      0.0000000000      0.1052309422
     10.9683000000     14.1021000000     -0.1124693367     -0.0005589266      0.0000000000      0.1124707255
     10.9683000000     14.2762000000     -0.1198972975      0.0034157799      0.0000000000      0.1199459440
     10.9683000000     14.4503000000     -0.1274050766      0.0079097082     -0.0000000000      0.1276503703
     10.9683000000     14.6244000000     -0.1349572865      0.0129470815      0.0000000000      0.1355769010
     10.9683000000     14.7985000000     -0.1425154809      0.0185495388      0.0000000000      0.1437175970
     10.9683000000     14.9726000000     -0.1500384475      0.0247355844      0.0000000000      0.1520637526
     10.9683000000     15.1467000000     -0.1574826137      0.0315200482      0.0000000000      0.1606059995
     10.9683000000     15.3208000000     -0.1648025707      0.0389135791     -0.0000000000      0.1693344441
     10.9683000000     15.4949000000     -0.1719517166      0.0469221936      0.0000000000      0.1782388428
     10.9683000000     15.6690000000     -0.1788830157      0.0555469013      0.0000000000      0.1873088133
